txn_id,sender,receiver,amount,timestamp,channel,fraud_label,fraud_type
TXN-0003814,ACC-00073,ACC-00151,287143.17,2025-10-03T10:54:55,UPI,0,
TXN-0003815,ACC-00329,ACC-00390,9724.32,2025-11-10T21:59:14,UPI,0,
TXN-0003816,ACC-00238,ACC-00397,32433.53,2025-12-28T08:00:11,ATM,0,
TXN-0003817,ACC-00228,ACC-00320,50514.51,2025-11-07T02:10:11,NEFT,0,
TXN-0003818,ACC-00304,ACC-00227,602372.72,2025-12-13T15:20:36,UPI,0,
TXN-0003819,ACC-00479,ACC-00140,21151.06,2025-11-14T06:25:29,UPI,0,
TXN-0003820,ACC-00361,ACC-00310,203995.25,2025-11-14T00:20:36,UPI,0,
TXN-0003821,ACC-00300,ACC-00065,333554.96,2025-11-01T08:11:13,ATM,0,
TXN-0003822,ACC-00063,ACC-00026,32378.25,2025-12-24T05:58:31,UPI,0,
TXN-0003823,ACC-00244,ACC-00188,24852.31,2025-10-14T18:18:29,UPI,0,
TXN-0003824,ACC-00368,ACC-00192,20084.49,2025-11-23T09:53:20,UPI,0,
TXN-0003825,ACC-00222,ACC-00330,22914.34,2025-11-01T10:42:17,UPI,0,
TXN-0003826,ACC-00167,ACC-00313,168996.24,2025-12-21T04:11:31,IMPS,0,
TXN-0003827,ACC-00329,ACC-00144,55040.14,2025-11-01T11:00:27,NEFT,0,
TXN-0003828,ACC-00291,ACC-00020,55465.78,2025-12-25T18:08:38,NEFT,0,
TXN-0003829,ACC-00370,ACC-00367,4791.49,2025-12-09T06:57:28,UPI,0,
TXN-0003830,ACC-00032,ACC-00474,6364.67,2025-10-07T14:12:21,UPI,0,
TXN-0003831,ACC-00052,ACC-00267,1720635.55,2025-10-16T20:42:25,RTGS,0,
TXN-0003832,ACC-00120,ACC-00047,26368.19,2025-12-13T06:29:03,UPI,0,
TXN-0003833,ACC-00182,ACC-00173,9003.88,2025-10-08T21:06:48,NEFT,0,
TXN-0003834,ACC-00384,ACC-00035,477337.23,2025-11-17T19:30:17,NEFT,0,
TXN-0003835,ACC-00031,ACC-00268,60310.13,2025-11-10T10:10:21,NEFT,0,
TXN-0003836,ACC-00202,ACC-00355,102814.21,2025-10-16T01:08:20,NEFT,0,
TXN-0003837,ACC-00045,ACC-00416,28325.43,2025-10-21T02:56:17,NEFT,0,
TXN-0003838,ACC-00059,ACC-00390,20463.3,2025-12-28T11:46:21,RTGS,0,
TXN-0003839,ACC-00116,ACC-00122,26762.17,2025-10-06T11:41:15,NEFT,0,
TXN-0003840,ACC-00285,ACC-00012,3014.14,2025-10-06T02:17:40,NEFT,0,
TXN-0003841,ACC-00357,ACC-00115,30999.63,2025-11-16T11:26:09,UPI,0,
TXN-0003842,ACC-00112,ACC-00388,61874.26,2025-10-23T14:09:00,RTGS,0,
TXN-0003843,ACC-00488,ACC-00445,1015441.27,2025-10-14T08:48:05,NEFT,0,
TXN-0003844,ACC-00165,ACC-00198,42395.53,2025-12-13T09:31:17,NEFT,0,
TXN-0003845,ACC-00202,ACC-00009,543.75,2025-11-19T12:57:41,IMPS,0,
TXN-0003846,ACC-00252,ACC-00012,30663.44,2025-12-05T00:22:44,IMPS,0,
TXN-0003847,ACC-00212,ACC-00281,5030889.87,2025-10-07T14:21:42,UPI,0,
TXN-0003848,ACC-00301,ACC-00018,172725.55,2025-10-21T06:37:28,UPI,0,
TXN-0003849,ACC-00251,ACC-00003,8437.15,2025-11-03T22:07:04,IMPS,0,
TXN-0003850,ACC-00297,ACC-00451,105239.26,2025-11-05T17:46:39,NEFT,0,
TXN-0003851,ACC-00424,ACC-00084,9550.76,2025-11-08T13:29:59,UPI,0,
TXN-0003852,ACC-00274,ACC-00003,3175.27,2025-12-28T20:34:19,NEFT,0,
TXN-0003853,ACC-00318,ACC-00144,19398.19,2025-10-26T19:00:06,NEFT,0,
TXN-0003854,ACC-00261,ACC-00198,42819.44,2025-10-16T12:30:30,IMPS,0,
TXN-0003855,ACC-00386,ACC-00311,1249.03,2025-10-25T21:10:17,UPI,0,
TXN-0003856,ACC-00167,ACC-00459,4589.44,2025-10-26T06:38:25,UPI,0,
TXN-0003857,ACC-00333,ACC-00146,36997.44,2025-11-13T20:25:12,UPI,0,
TXN-0003858,ACC-00308,ACC-00495,17418.5,2025-12-03T05:53:31,IMPS,0,
TXN-0003859,ACC-00394,ACC-00207,73914.2,2025-10-20T20:43:45,UPI,0,
TXN-0003860,ACC-00021,ACC-00198,4078.96,2025-12-18T02:56:14,UPI,0,
TXN-0003861,ACC-00477,ACC-00447,131321.63,2025-10-20T23:02:36,UPI,0,
TXN-0003862,ACC-00291,ACC-00376,4312.33,2025-12-12T13:16:20,UPI,0,
TXN-0003863,ACC-00353,ACC-00345,698661.57,2025-10-21T19:27:14,RTGS,0,
TXN-0003864,ACC-00418,ACC-00155,1655.13,2025-11-05T01:02:50,NEFT,0,
TXN-0003865,ACC-00331,ACC-00320,5081.71,2025-10-23T07:29:46,NEFT,0,
TXN-0003866,ACC-00452,ACC-00431,76977.42,2025-10-25T11:58:39,UPI,0,
TXN-0003867,ACC-00012,ACC-00158,726228.41,2025-10-02T04:48:06,UPI,0,
TXN-0003868,ACC-00092,ACC-00440,64028.11,2025-11-02T10:07:04,UPI,0,
TXN-0003869,ACC-00484,ACC-00368,100021.88,2025-11-07T17:26:15,IMPS,0,
TXN-0003870,ACC-00234,ACC-00200,37480.14,2025-11-28T10:19:33,IMPS,0,
TXN-0003871,ACC-00471,ACC-00251,5724.34,2025-11-16T14:53:24,NEFT,0,
TXN-0003872,ACC-00146,ACC-00407,15029.21,2025-12-04T18:16:45,RTGS,0,
TXN-0003873,ACC-00127,ACC-00039,4099.26,2025-11-29T20:14:48,UPI,0,
TXN-0003874,ACC-00000,ACC-00436,3634.85,2025-10-04T00:42:04,NEFT,0,
TXN-0003875,ACC-00438,ACC-00005,74843.01,2025-10-27T15:00:19,RTGS,0,
TXN-0003876,ACC-00155,ACC-00227,4809.17,2025-11-07T00:46:30,IMPS,0,
TXN-0003877,ACC-00492,ACC-00081,64550.12,2025-10-10T10:34:06,UPI,0,
TXN-0003878,ACC-00110,ACC-00330,3486.73,2025-10-19T12:33:44,ATM,0,
TXN-0003879,ACC-00379,ACC-00448,61913.25,2025-11-06T04:44:08,UPI,0,
TXN-0003880,ACC-00213,ACC-00334,15068.65,2025-10-03T04:10:58,UPI,0,
TXN-0003881,ACC-00017,ACC-00460,456757.53,2025-10-12T15:47:54,UPI,0,
TXN-0003882,ACC-00134,ACC-00233,65035.85,2025-12-26T03:42:11,ATM,0,
TXN-0003883,ACC-00468,ACC-00104,335846.41,2025-10-12T16:22:39,RTGS,0,
TXN-0003884,ACC-00381,ACC-00487,9319.24,2025-12-06T04:46:32,IMPS,0,
TXN-0003885,ACC-00450,ACC-00476,40177.32,2025-11-16T06:20:12,UPI,0,
TXN-0003886,ACC-00057,ACC-00044,6210.79,2025-12-10T08:55:38,UPI,0,
TXN-0003887,ACC-00445,ACC-00453,17249.02,2025-11-26T06:58:42,IMPS,0,
TXN-0003888,ACC-00139,ACC-00138,22656.73,2025-10-03T04:33:58,IMPS,0,
TXN-0003889,ACC-00245,ACC-00032,9832.57,2025-12-11T00:21:53,IMPS,0,
TXN-0003890,ACC-00110,ACC-00033,4072.84,2025-11-08T14:19:58,IMPS,0,
TXN-0003891,ACC-00015,ACC-00019,2851.69,2025-11-18T07:04:50,NEFT,0,
TXN-0003892,ACC-00238,ACC-00211,538.32,2025-10-17T23:49:58,ATM,0,
TXN-0003893,ACC-00295,ACC-00459,5423.93,2025-10-05T06:36:21,IMPS,0,
TXN-0003894,ACC-00491,ACC-00394,112362.89,2025-12-25T02:06:13,UPI,0,
TXN-0003895,ACC-00144,ACC-00368,2044.08,2025-11-16T12:32:59,UPI,0,
TXN-0003896,ACC-00136,ACC-00012,3094.49,2025-12-05T04:06:30,UPI,0,
TXN-0003897,ACC-00446,ACC-00096,912202.63,2025-10-23T19:10:00,IMPS,0,
TXN-0003898,ACC-00414,ACC-00000,11548.46,2025-12-03T03:02:03,UPI,0,
TXN-0003899,ACC-00288,ACC-00427,64723.71,2025-12-23T04:57:02,NEFT,0,
TXN-0003900,ACC-00487,ACC-00359,115401.3,2025-11-17T10:21:06,IMPS,0,
TXN-0003901,ACC-00366,ACC-00434,119676.44,2025-12-12T02:12:39,UPI,0,
TXN-0003902,ACC-00186,ACC-00045,2344.52,2025-11-28T01:33:19,UPI,0,
TXN-0003903,ACC-00420,ACC-00241,23958.84,2025-11-22T20:59:18,UPI,0,
TXN-0003904,ACC-00337,ACC-00461,1972.76,2025-11-06T01:07:37,IMPS,0,
TXN-0003905,ACC-00276,ACC-00074,2967920.64,2025-11-01T03:18:40,IMPS,0,
TXN-0003906,ACC-00177,ACC-00208,2057.45,2025-10-17T21:21:45,NEFT,0,
TXN-0003907,ACC-00190,ACC-00239,5507.62,2025-11-03T17:35:13,IMPS,0,
TXN-0003908,ACC-00075,ACC-00416,5579.86,2025-12-05T07:24:23,IMPS,0,
TXN-0003909,ACC-00253,ACC-00345,2455.32,2025-11-22T15:34:38,NEFT,0,
TXN-0003910,ACC-00492,ACC-00221,414434.01,2025-10-09T09:25:57,NEFT,0,
TXN-0003911,ACC-00453,ACC-00070,2843101.87,2025-11-02T07:29:22,RTGS,0,
TXN-0003912,ACC-00330,ACC-00238,15423.56,2025-11-13T18:22:02,IMPS,0,
TXN-0003913,ACC-00441,ACC-00348,3371.92,2025-10-16T22:47:28,RTGS,0,
TXN-0003914,ACC-00175,ACC-00259,647.77,2025-12-29T03:47:27,RTGS,0,
TXN-0003915,ACC-00320,ACC-00074,23402.64,2025-11-28T03:17:15,UPI,0,
TXN-0003916,ACC-00323,ACC-00425,20548.48,2025-12-12T07:29:44,UPI,0,
TXN-0003917,ACC-00408,ACC-00293,11244.87,2025-10-14T13:06:29,ATM,0,
TXN-0003918,ACC-00405,ACC-00105,54093.83,2025-12-20T01:39:23,IMPS,0,
TXN-0003919,ACC-00041,ACC-00421,73962.36,2025-11-10T16:17:05,RTGS,0,
TXN-0003920,ACC-00256,ACC-00278,64961.49,2025-10-05T01:49:00,NEFT,0,
TXN-0003921,ACC-00294,ACC-00002,20557.38,2025-10-25T17:32:02,RTGS,0,
TXN-0003922,ACC-00340,ACC-00482,4999.44,2025-10-16T23:46:59,IMPS,0,
TXN-0003923,ACC-00350,ACC-00363,120390.94,2025-12-16T11:31:49,UPI,0,
TXN-0003924,ACC-00059,ACC-00166,37142.78,2025-12-11T01:20:42,IMPS,0,
TXN-0003925,ACC-00191,ACC-00280,179699.91,2025-11-08T08:19:28,NEFT,0,
TXN-0003926,ACC-00419,ACC-00201,150562.87,2025-10-22T06:28:24,NEFT,0,
TXN-0003927,ACC-00383,ACC-00208,2809.69,2025-12-06T18:41:32,IMPS,0,
TXN-0003928,ACC-00054,ACC-00115,2747.37,2025-12-02T04:24:06,NEFT,0,
TXN-0003929,ACC-00079,ACC-00427,9321.01,2025-12-07T09:00:14,RTGS,0,
TXN-0003930,ACC-00096,ACC-00366,5424.72,2025-10-01T01:23:20,RTGS,0,
TXN-0003931,ACC-00496,ACC-00258,141414.87,2025-12-17T15:59:02,UPI,0,
TXN-0003932,ACC-00073,ACC-00468,68347.31,2025-10-08T00:15:13,IMPS,0,
TXN-0003933,ACC-00156,ACC-00123,262637.8,2025-12-13T09:08:34,NEFT,0,
TXN-0003934,ACC-00422,ACC-00107,74137.46,2025-11-22T14:52:27,NEFT,0,
TXN-0003935,ACC-00487,ACC-00417,52868.83,2025-10-19T13:04:39,UPI,0,
TXN-0003936,ACC-00015,ACC-00151,314743.6,2025-10-12T18:07:35,UPI,0,
TXN-0003937,ACC-00423,ACC-00397,84584.75,2025-12-06T01:38:12,UPI,0,
TXN-0003938,ACC-00129,ACC-00231,41051.46,2025-10-12T13:10:49,NEFT,0,
TXN-0003939,ACC-00183,ACC-00338,521683.03,2025-11-09T03:03:35,UPI,0,
TXN-0003940,ACC-00305,ACC-00153,44681.98,2025-11-03T07:38:35,UPI,0,
TXN-0003941,ACC-00106,ACC-00155,20998.09,2025-11-11T14:31:58,NEFT,0,
TXN-0003942,ACC-00470,ACC-00244,8037.86,2025-12-01T16:10:08,NEFT,0,
TXN-0003943,ACC-00021,ACC-00347,128726.57,2025-11-17T16:53:23,ATM,0,
TXN-0003944,ACC-00255,ACC-00163,336613.6,2025-11-04T03:02:50,UPI,0,
TXN-0003945,ACC-00358,ACC-00242,33154.8,2025-12-23T14:40:58,IMPS,0,
TXN-0003946,ACC-00385,ACC-00275,382409.81,2025-12-14T17:44:04,UPI,0,
TXN-0003947,ACC-00352,ACC-00300,1047.3,2025-11-30T05:14:40,RTGS,0,
TXN-0003948,ACC-00485,ACC-00497,32865.67,2025-12-06T11:48:42,NEFT,0,
TXN-0003949,ACC-00013,ACC-00194,33786.92,2025-10-04T18:06:40,ATM,0,
TXN-0003950,ACC-00388,ACC-00463,9812.48,2025-10-09T10:19:31,NEFT,0,
TXN-0003951,ACC-00278,ACC-00047,2652332.15,2025-10-09T01:19:18,UPI,0,
TXN-0003952,ACC-00425,ACC-00366,32236.46,2025-12-01T07:01:58,RTGS,0,
TXN-0003953,ACC-00232,ACC-00194,17432.38,2025-12-12T17:25:05,UPI,0,
TXN-0003954,ACC-00309,ACC-00240,38052.87,2025-10-04T08:01:22,UPI,0,
TXN-0003955,ACC-00282,ACC-00397,987.26,2025-12-08T08:31:56,RTGS,0,
TXN-0003956,ACC-00110,ACC-00314,9248.69,2025-11-09T20:47:01,UPI,0,
TXN-0003957,ACC-00350,ACC-00065,213167.16,2025-11-27T14:47:23,RTGS,0,
TXN-0003958,ACC-00399,ACC-00014,11706.49,2025-11-19T03:45:06,NEFT,0,
TXN-0003959,ACC-00257,ACC-00092,8168.37,2025-11-14T23:17:15,UPI,0,
TXN-0003960,ACC-00289,ACC-00198,383519.65,2025-12-17T19:10:55,RTGS,0,
TXN-0003961,ACC-00334,ACC-00370,405330.44,2025-10-05T17:30:50,UPI,0,
TXN-0003962,ACC-00060,ACC-00357,92095.64,2025-11-20T04:04:58,NEFT,0,
TXN-0003963,ACC-00461,ACC-00231,16007.12,2025-10-29T11:38:49,RTGS,0,
TXN-0003964,ACC-00020,ACC-00148,23598.82,2025-11-28T08:42:42,UPI,0,
TXN-0003965,ACC-00056,ACC-00351,8540.12,2025-10-16T00:42:04,ATM,0,
TXN-0003966,ACC-00039,ACC-00101,6059.66,2025-11-16T19:28:55,NEFT,0,
TXN-0003967,ACC-00002,ACC-00198,5541.67,2025-12-15T07:36:19,IMPS,0,
TXN-0003968,ACC-00334,ACC-00463,11938.24,2025-10-18T03:34:53,IMPS,0,
TXN-0003969,ACC-00022,ACC-00154,5639.23,2025-10-18T17:40:12,UPI,0,
TXN-0003970,ACC-00443,ACC-00349,2176.19,2025-11-26T15:48:58,IMPS,0,
TXN-0003971,ACC-00117,ACC-00365,53902.1,2025-11-13T04:08:52,IMPS,0,
TXN-0003972,ACC-00485,ACC-00466,55396.52,2025-10-12T06:30:29,UPI,0,
TXN-0003973,ACC-00071,ACC-00067,775626.96,2025-12-11T21:09:19,ATM,0,
TXN-0003974,ACC-00309,ACC-00288,10905.16,2025-10-03T07:10:27,NEFT,0,
TXN-0003975,ACC-00187,ACC-00406,61881.78,2025-12-07T20:36:15,NEFT,0,
TXN-0003976,ACC-00362,ACC-00268,63760.08,2025-12-27T03:46:05,IMPS,0,
TXN-0003977,ACC-00325,ACC-00278,22996.39,2025-10-11T07:45:44,NEFT,0,
TXN-0003978,ACC-00017,ACC-00142,138662.81,2025-11-12T08:37:55,NEFT,0,
TXN-0003979,ACC-00216,ACC-00034,146592.59,2025-10-07T07:52:10,UPI,0,
TXN-0003980,ACC-00449,ACC-00485,65469.52,2025-12-04T12:52:07,UPI,0,
TXN-0003981,ACC-00205,ACC-00259,22921.91,2025-12-29T06:03:53,UPI,0,
TXN-0003982,ACC-00475,ACC-00448,19080.95,2025-10-14T08:27:42,UPI,0,
TXN-0003983,ACC-00082,ACC-00044,3096.55,2025-11-25T09:10:35,UPI,0,
TXN-0003984,ACC-00100,ACC-00228,8512.99,2025-12-04T01:35:23,ATM,0,
TXN-0003985,ACC-00191,ACC-00285,11853.59,2025-10-26T12:50:59,NEFT,0,
TXN-0003986,ACC-00497,ACC-00404,4802.3,2025-12-03T17:12:10,UPI,0,
TXN-0003987,ACC-00211,ACC-00059,80166.67,2025-11-24T08:07:03,UPI,0,
TXN-0003988,ACC-00103,ACC-00075,312991.14,2025-10-30T03:51:00,UPI,0,
TXN-0003989,ACC-00359,ACC-00200,7083.25,2025-10-02T02:04:58,UPI,0,
TXN-0003990,ACC-00261,ACC-00403,60487.66,2025-10-02T04:20:50,UPI,0,
TXN-0003991,ACC-00340,ACC-00136,5645.42,2025-11-26T20:29:01,NEFT,0,
TXN-0003992,ACC-00155,ACC-00450,20976.12,2025-12-18T18:50:34,UPI,0,
TXN-0003993,ACC-00471,ACC-00124,10481.92,2025-12-23T13:18:35,NEFT,0,
TXN-0003994,ACC-00109,ACC-00096,107303.03,2025-12-04T11:19:00,NEFT,0,
TXN-0003995,ACC-00245,ACC-00109,10701.95,2025-10-10T14:47:46,UPI,0,
TXN-0003996,ACC-00283,ACC-00324,224355.86,2025-11-30T21:05:07,NEFT,0,
TXN-0003997,ACC-00411,ACC-00036,23334.84,2025-10-15T04:27:59,IMPS,0,
TXN-0003998,ACC-00439,ACC-00261,11279.17,2025-10-15T02:48:45,RTGS,0,
TXN-0003999,ACC-00034,ACC-00244,3804.92,2025-11-19T20:16:22,ATM,0,
TXN-0004000,ACC-00037,ACC-00289,57283.51,2025-10-16T23:51:18,UPI,0,
TXN-0004001,ACC-00385,ACC-00211,181932.88,2025-12-21T12:48:29,NEFT,0,
TXN-0004002,ACC-00480,ACC-00115,59395.77,2025-12-20T09:19:23,UPI,0,
TXN-0004003,ACC-00030,ACC-00385,2042932.84,2025-11-11T22:19:56,UPI,0,
TXN-0004004,ACC-00164,ACC-00399,476211.52,2025-11-08T07:33:06,UPI,0,
TXN-0004005,ACC-00343,ACC-00371,20877.97,2025-11-06T06:44:33,UPI,0,
TXN-0004006,ACC-00310,ACC-00428,20487.1,2025-12-24T04:06:21,UPI,0,
TXN-0004007,ACC-00464,ACC-00065,84580.08,2025-11-16T13:00:11,NEFT,0,
TXN-0004008,ACC-00404,ACC-00260,8035.03,2025-12-26T06:55:26,NEFT,0,
TXN-0004009,ACC-00446,ACC-00386,296356.66,2025-12-01T16:27:35,UPI,0,
TXN-0004010,ACC-00306,ACC-00266,69625.14,2025-10-28T22:13:15,NEFT,0,
TXN-0004011,ACC-00038,ACC-00221,57620.06,2025-11-28T05:41:09,UPI,0,
TXN-0004012,ACC-00033,ACC-00287,125055.96,2025-10-09T05:41:51,IMPS,0,
TXN-0004013,ACC-00397,ACC-00074,807011.98,2025-12-15T01:01:46,NEFT,0,
TXN-0004014,ACC-00189,ACC-00142,49400.69,2025-11-08T04:22:45,UPI,0,
TXN-0004015,ACC-00332,ACC-00413,29629.55,2025-12-29T01:01:22,UPI,0,
TXN-0004016,ACC-00428,ACC-00274,548913.05,2025-11-28T18:26:29,UPI,0,
TXN-0004017,ACC-00157,ACC-00437,207231.28,2025-11-15T14:58:26,NEFT,0,
TXN-0004018,ACC-00197,ACC-00387,20378.51,2025-12-24T13:56:51,IMPS,0,
TXN-0004019,ACC-00301,ACC-00355,36656.12,2025-11-24T09:19:54,RTGS,0,
TXN-0004020,ACC-00309,ACC-00306,51621.09,2025-12-04T04:15:43,IMPS,0,
TXN-0004021,ACC-00070,ACC-00240,69651.76,2025-11-02T17:26:32,UPI,0,
TXN-0004022,ACC-00250,ACC-00499,3159.35,2025-11-03T05:52:23,NEFT,0,
TXN-0004023,ACC-00315,ACC-00323,2260.92,2025-10-07T02:38:51,UPI,0,
TXN-0004024,ACC-00137,ACC-00478,7351.78,2025-10-27T08:03:39,RTGS,0,
TXN-0004025,ACC-00304,ACC-00262,6396.27,2025-10-23T02:54:39,UPI,0,
TXN-0004026,ACC-00463,ACC-00165,11397.13,2025-12-28T01:58:13,UPI,0,
TXN-0004027,ACC-00097,ACC-00178,113832.02,2025-10-30T17:50:30,UPI,0,
TXN-0004028,ACC-00171,ACC-00265,26793.85,2025-12-05T15:25:38,NEFT,0,
TXN-0004029,ACC-00135,ACC-00306,51715.37,2025-11-11T03:38:15,IMPS,0,
TXN-0004030,ACC-00096,ACC-00393,4008.83,2025-11-29T12:31:07,RTGS,0,
TXN-0004031,ACC-00071,ACC-00410,15820.22,2025-12-14T18:01:05,IMPS,0,
TXN-0004032,ACC-00097,ACC-00351,104512.69,2025-12-06T14:26:54,UPI,0,
TXN-0004033,ACC-00277,ACC-00283,105970.33,2025-11-01T04:18:58,UPI,0,
TXN-0004034,ACC-00236,ACC-00297,9855.32,2025-11-20T11:57:01,UPI,0,
TXN-0004035,ACC-00370,ACC-00448,48581.22,2025-10-29T07:09:13,NEFT,0,
TXN-0004036,ACC-00105,ACC-00306,1901067.51,2025-12-16T16:42:19,NEFT,0,
TXN-0004037,ACC-00172,ACC-00093,35183.19,2025-12-26T03:29:47,NEFT,0,
TXN-0004038,ACC-00254,ACC-00191,10428.14,2025-10-24T20:22:05,UPI,0,
TXN-0004039,ACC-00367,ACC-00138,26561.76,2025-11-25T03:58:38,NEFT,0,
TXN-0004040,ACC-00174,ACC-00074,42869.62,2025-10-25T17:33:14,NEFT,0,
TXN-0004041,ACC-00129,ACC-00063,27664.27,2025-11-06T13:27:11,IMPS,0,
TXN-0004042,ACC-00201,ACC-00001,34322.68,2025-10-07T11:03:51,UPI,0,
TXN-0004043,ACC-00478,ACC-00130,2702.13,2025-11-18T01:33:47,NEFT,0,
TXN-0004044,ACC-00281,ACC-00298,6420.59,2025-12-19T17:26:14,UPI,0,
TXN-0004045,ACC-00290,ACC-00215,27755.7,2025-10-20T08:08:46,UPI,0,
TXN-0004046,ACC-00218,ACC-00321,26971.0,2025-11-17T12:45:23,NEFT,0,
TXN-0004047,ACC-00243,ACC-00223,13106.44,2025-11-07T13:30:24,UPI,0,
TXN-0004048,ACC-00071,ACC-00092,26406.77,2025-10-12T22:24:59,UPI,0,
TXN-0004049,ACC-00410,ACC-00027,40531.18,2025-10-04T23:37:03,IMPS,0,
TXN-0004050,ACC-00142,ACC-00055,180041.78,2025-11-23T06:04:33,NEFT,0,
TXN-0004051,ACC-00065,ACC-00401,30376.33,2025-10-10T07:26:28,RTGS,0,
TXN-0004052,ACC-00351,ACC-00216,74487.44,2025-10-20T21:26:04,UPI,0,
TXN-0004053,ACC-00338,ACC-00290,13699.57,2025-10-06T19:31:48,UPI,0,
TXN-0004054,ACC-00172,ACC-00319,101698.95,2025-12-09T20:43:27,UPI,0,
TXN-0004055,ACC-00220,ACC-00123,71418.67,2025-10-23T09:04:36,UPI,0,
TXN-0004056,ACC-00309,ACC-00292,172554.88,2025-12-12T23:38:59,UPI,0,
TXN-0004057,ACC-00282,ACC-00181,131167.29,2025-12-21T15:07:53,UPI,0,
TXN-0004058,ACC-00011,ACC-00283,104791.1,2025-11-26T17:05:53,UPI,0,
TXN-0004059,ACC-00112,ACC-00087,30419.79,2025-12-18T05:26:27,ATM,0,
TXN-0004060,ACC-00196,ACC-00104,56437.58,2025-11-22T14:16:43,NEFT,0,
TXN-0004061,ACC-00488,ACC-00082,246302.58,2025-10-09T20:27:34,NEFT,0,
TXN-0004062,ACC-00314,ACC-00498,11229.12,2025-10-27T04:30:52,IMPS,0,
TXN-0004063,ACC-00063,ACC-00048,11717.82,2025-10-24T21:40:16,IMPS,0,
TXN-0004064,ACC-00113,ACC-00123,50341.07,2025-11-14T14:43:40,NEFT,0,
TXN-0004065,ACC-00456,ACC-00088,76688.22,2025-12-29T02:13:20,UPI,0,
TXN-0004066,ACC-00054,ACC-00001,8238.79,2025-10-24T04:22:34,IMPS,0,
TXN-0004067,ACC-00222,ACC-00296,31743.0,2025-12-23T14:01:52,NEFT,0,
TXN-0004068,ACC-00197,ACC-00228,30662.7,2025-10-21T17:13:46,UPI,0,
TXN-0004069,ACC-00433,ACC-00041,673.51,2025-11-09T15:57:16,IMPS,0,
TXN-0004070,ACC-00226,ACC-00076,24458.44,2025-12-11T18:22:40,RTGS,0,
TXN-0004071,ACC-00435,ACC-00314,27359.74,2025-12-12T21:14:39,UPI,0,
TXN-0004072,ACC-00277,ACC-00391,27213.62,2025-10-27T09:09:40,UPI,0,
TXN-0004073,ACC-00344,ACC-00251,464466.96,2025-11-12T09:28:08,IMPS,0,
TXN-0004074,ACC-00268,ACC-00175,4070.67,2025-11-01T06:30:03,UPI,0,
TXN-0004075,ACC-00259,ACC-00315,8231.14,2025-11-07T15:52:26,IMPS,0,
TXN-0004076,ACC-00310,ACC-00105,329.66,2025-11-06T05:03:44,UPI,0,
TXN-0004077,ACC-00039,ACC-00307,15280.76,2025-12-21T06:12:39,IMPS,0,
TXN-0004078,ACC-00193,ACC-00086,17815.81,2025-12-16T12:20:09,NEFT,0,
TXN-0004079,ACC-00111,ACC-00160,14501.99,2025-11-04T07:10:05,NEFT,0,
TXN-0004080,ACC-00127,ACC-00366,266683.87,2025-10-29T05:19:50,RTGS,0,
TXN-0004081,ACC-00194,ACC-00307,170947.46,2025-12-25T05:15:37,NEFT,0,
TXN-0004082,ACC-00012,ACC-00351,41778.71,2025-11-24T16:36:19,UPI,0,
TXN-0004083,ACC-00357,ACC-00033,18636.86,2025-11-13T21:48:32,IMPS,0,
TXN-0004084,ACC-00011,ACC-00199,230300.76,2025-11-25T12:03:22,UPI,0,
TXN-0004085,ACC-00195,ACC-00010,35046.67,2025-11-17T16:00:49,NEFT,0,
TXN-0004086,ACC-00228,ACC-00465,8325.8,2025-11-11T04:18:45,UPI,0,
TXN-0004087,ACC-00130,ACC-00178,1653.67,2025-10-23T04:34:33,UPI,0,
TXN-0004088,ACC-00466,ACC-00133,16409.8,2025-11-16T11:03:26,UPI,0,
TXN-0004089,ACC-00112,ACC-00437,141260.15,2025-11-26T20:18:04,NEFT,0,
TXN-0004090,ACC-00306,ACC-00271,2186405.96,2025-12-18T15:46:04,UPI,0,
TXN-0004091,ACC-00018,ACC-00195,40574.64,2025-11-05T09:30:50,UPI,0,
TXN-0004092,ACC-00117,ACC-00046,9157.79,2025-12-08T15:40:22,RTGS,0,
TXN-0004093,ACC-00047,ACC-00315,4302.98,2025-12-07T12:11:46,NEFT,0,
TXN-0004094,ACC-00128,ACC-00040,98078.04,2025-11-20T23:55:48,RTGS,0,
TXN-0004095,ACC-00231,ACC-00076,1515.79,2025-10-29T11:05:44,UPI,0,
TXN-0004096,ACC-00223,ACC-00142,97794.26,2025-12-24T13:35:50,RTGS,0,
TXN-0004097,ACC-00117,ACC-00209,158242.02,2025-10-31T06:04:36,UPI,0,
TXN-0004098,ACC-00034,ACC-00118,79642.49,2025-12-24T15:27:53,UPI,0,
TXN-0004099,ACC-00026,ACC-00293,24455.47,2025-12-03T13:22:46,IMPS,0,
TXN-0004100,ACC-00446,ACC-00488,100397.56,2025-12-24T03:48:24,RTGS,0,
TXN-0004101,ACC-00090,ACC-00147,49399.18,2025-11-23T04:47:21,NEFT,0,
TXN-0004102,ACC-00216,ACC-00458,8949.72,2025-10-17T07:17:47,UPI,0,
TXN-0004103,ACC-00413,ACC-00492,1015348.21,2025-10-19T23:16:48,NEFT,0,
TXN-0004104,ACC-00039,ACC-00034,19282.96,2025-12-15T00:50:20,UPI,0,
TXN-0004105,ACC-00418,ACC-00400,146730.69,2025-10-18T08:28:20,NEFT,0,
TXN-0004106,ACC-00398,ACC-00236,467.08,2025-11-23T17:36:19,IMPS,0,
